fips2010,rent50_0,rent50_1,rent50_2,rent50_3,rent50_4,cntyname,pop2010,hu2010,state_alpha
5410399999,524,538,644,861,1134,Wetzel County,16583,8173,WV
5410599999,566,620,744,1046,1150,Wirt County,5717,3231,WV
5410799999,566,620,744,1046,1150,Wood County,86956,40215,WV
5410999999,539,542,644,937,1108,Wyoming County,23796,10958,WV
5500199999,492,565,716,1017,1185,Adams County,20875,17436,WI
5500399999,533,536,713,933,971,Ashland County,16157,9656,WI
5500599999,556,559,744,986,1068,Barron County,45870,23614,WI
5500799999,536,586,780,978,1105,Bayfield County,15014,12999,WI
5500999999,562,626,832,1178,1187,Brown County,248007,104371,WI
5501199999,507,555,738,928,1083,Buffalo County,13587,6664,WI
5501399999,482,528,702,916,956,Burnett County,15457,15278,WI
5501599999,603,691,886,1289,1302,Calumet County,48971,19695,WI
5501799999,520,613,815,1109,1311,Chippewa County,62415,27185,WI
5501999999,439,532,689,889,970,Clark County,34690,15076,WI
5502199999,575,677,901,1302,1312,Columbia County,56833,26137,WI
5502399999,487,522,694,870,1088,Crawford County,16644,8802,WI
5502599999,815,980,1157,1614,1927,Dane County,488073,216022,WI
5502799999,614,618,822,1122,1126,Dodge County,88759,37005,WI
5502999999,521,621,758,1029,1032,Door County,27785,23966,WI
5503199999,641,717,918,1189,1477,Douglas County,44159,22825,WI
5503399999,523,587,761,1094,1117,Dunn County,43857,17964,WI
5503599999,520,613,815,1109,1311,Eau Claire County,98736,42151,WI
5503799999,558,611,813,1049,1138,Florence County,4423,4780,WI
5503999999,560,612,786,1034,1194,Fond du Lac County,101633,43910,WI
5504199999,453,543,689,935,938,Forest County,9304,8970,WI
5504399999,556,576,732,976,1289,Grant County,51208,21581,WI
5504599999,606,626,833,1138,1226,Green County,36842,15856,WI
5504799999,477,523,695,913,1151,Green Lake County,19051,10616,WI
5504999999,586,617,820,1028,1214,Iowa County,23687,10719,WI
5505199999,473,542,689,917,964,Iron County,5916,5999,WI
5505399999,473,535,689,898,1002,Jackson County,20449,9727,WI
5505599999,563,660,878,1218,1221,Jefferson County,83686,35147,WI
5505799999,523,594,761,1025,1099,Juneau County,26664,14669,WI
5505999999,612,721,959,1289,1508,Kenosha County,166426,69288,WI
5506199999,562,626,832,1178,1187,Kewaunee County,20574,9304,WI
5506399999,538,635,844,1183,1487,La Crosse County,114638,48402,WI
5506599999,441,532,692,868,1006,Lafayette County,16836,7230,WI
5506799999,529,532,708,950,964,Langlade County,19977,12360,WI
5506999999,477,561,694,950,1150,Lincoln County,28743,16784,WI
5507199999,439,522,689,864,1093,Manitowoc County,81442,37189,WI
5507399999,529,646,829,1039,1238,Marathon County,134063,57734,WI
5507599999,481,526,700,878,1169,Marinette County,41749,30379,WI
5507799999,528,578,769,965,1047,Marquette County,15404,9896,WI
5507899999,473,518,689,864,938,Menominee County,4232,2253,WI
5507999999,650,789,969,1226,1380,Milwaukee County,947735,418053,WI
5508199999,533,628,835,1047,1352,Monroe County,44673,19204,WI
5508399999,562,577,701,984,1098,Oconto County,37660,23537,WI
5508599999,502,635,765,1008,1225,Oneida County,35998,30125,WI
5508799999,603,691,886,1289,1302,Outagamie County,176695,73149,WI
5508999999,650,789,969,1226,1380,Ozaukee County,86395,36267,WI
5509199999,439,600,689,1002,1160,Pepin County,7469,3579,WI
5509399999,760,923,1164,1653,1937,Pierce County,41019,16132,WI
5509599999,515,608,808,1090,1120,Polk County,44205,24248,WI
5509799999,559,590,752,974,1179,Portage County,70019,30054,WI
5509999999,473,518,689,892,938,Price County,14159,11120,WI
5510199999,593,665,885,1198,1205,Racine County,195408,82164,WI
5510399999,462,545,725,973,987,Richland County,18021,8868,WI
5510599999,626,646,834,1094,1136,Rock County,160331,68422,WI
5510799999,496,543,722,905,983,Rusk County,14755,8883,WI
5510999999,760,923,1164,1653,1937,St. Croix County,84345,33983,WI
5511199999,613,651,814,1108,1109,Sauk County,61976,29708,WI
5511399999,519,611,813,1019,1107,Sawyer County,16557,15975,WI
5511599999,510,540,689,882,979,Shawano County,41949,20720,WI
5511799999,499,626,783,982,1115,Sheboygan County,115507,50766,WI
5511999999,534,537,689,864,938,Taylor County,20689,10582,WI
5512199999,486,541,720,928,1054,Trempealeau County,28816,12619,WI
5512399999,492,553,735,922,1001,Vernon County,29773,13720,WI
5512599999,535,541,720,903,981,Vilas County,21430,25116,WI
5512799999,580,683,908,1209,1350,Walworth County,102228,51531,WI
5512999999,560,564,750,940,1031,Washburn County,15911,12979,WI
5513199999,650,789,969,1226,1380,Washington County,131887,54695,WI
5513399999,650,789,969,1226,1380,Waukesha County,389891,160864,WI
5513599999,575,579,722,980,983,Waupaca County,52410,25396,WI
5513799999,507,555,738,925,1005,Waushara County,24496,14843,WI
5513999999,590,643,816,1087,1387,Winnebago County,166994,73329,WI
5514199999,486,542,721,935,982,Wood County,74749,34088,WI
5600199999,587,645,838,1219,1476,Albany County,36299,17939,WY
5600399999,504,536,711,917,1252,Big Horn County,11668,5379,WY
5600599999,725,775,1022,1387,1392,Campbell County,46133,18955,WY
5600799999,613,653,864,1199,1303,Carbon County,15885,8576,WY
5600999999,580,614,817,1188,1338,Converse County,13833,6403,WY
5601199999,587,623,828,1038,1356,Crook County,7083,3595,WY
5601399999,534,645,825,1090,1223,Fremont County,40123,17796,WY
5601599999,562,595,792,1009,1297,Goshen County,13249,5972,WY
5601799999,512,573,731,1030,1245,Hot Springs County,4812,2582,WY
5601999999,695,737,980,1368,1605,Johnson County,8569,4553,WY
5602199999,685,689,917,1279,1585,Laramie County,91738,40462,WY
5602399999,640,678,902,1154,1303,Lincoln County,18106,8946,WY
5602599999,695,761,923,1266,1599,Natrona County,75450,33807,WY
5602799999,507,537,714,960,1170,Niobrara County,2484,1338,WY
5602999999,579,641,816,1035,1239,Park County,28205,13562,WY
5603199999,501,531,706,885,1103,Platte County,8667,4667,WY
5603399999,668,718,941,1180,1657,Sheridan County,29116,13939,WY
