state,areaName,countyName,medianProperty,costOfLiving,medianHHIncome,rent1Bed,rent4bed,costOfGroceries,population,hu2010,geoID,fips2010,fipsTxt
MT,"Sanders County, MT",Sanders County,183100,100.4,38486,607,1151,102.2,11413,6678,05000US30089,3008999999,30089
MT,"Sheridan County, MT",Sheridan County,144300,100.4,49112,630,1126,102.2,3384,2089,05000US30091,3009199999,30091
MT,"Silver Bow County, MT",Silver Bow County,133700,100.4,45231,657,1114,102.2,34200,16717,05000US30093,3009399999,30093
MT,"Stillwater County, MT",Stillwater County,213100,100.4,59905,611,1379,102.2,9117,4803,05000US30095,3009599999,30095
MT,"Sweet Grass County, MT",Sweet Grass County,217300,100.4,49666,634,1333,102.2,3651,2148,05000US30097,3009799999,30097
MT,"Teton County, MT",Teton County,147900,100.4,46185,600,1406,102.2,6073,2892,05000US30099,3009999999,30099
MT,"Toole County, MT",Toole County,129600,100.4,42689,607,1228,102.2,5324,2336,05000US30101,3010199999,30101
MT,"Treasure County, MT",Treasure County,81400,100.4,50770,670,1407,102.2,718,422,05000US30103,3010399999,30103
MT,"Valley County, MT",Valley County,143000,100.4,47028,572,968,102.2,7369,4879,05000US30105,3010599999,30105
MT,"Wheatland County, MT",Wheatland County,89700,100.4,37360,592,1243,102.2,2168,1197,05000US30107,3010799999,30107
MT,"Wibaux County, MT",Wibaux County,109600,100.4,47908,656,1379,102.2,1017,538,05000US30109,3010999999,30109
MT,"Yellowstone County, MT",Yellowstone County,201500,100.4,57351,757,1705,102.2,147972,63943,05000US30111,3011199999,30111
NE,"Adams County, NE",Adams County,110600,92.9,48010,539,1026,95.8,31364,13350,05000US31001,3100199999,31001
NE,"Antelope County, NE",Antelope County,78400,92.9,48799,569,889,95.8,6685,3284,05000US31003,3100399999,31003
NE,"Arthur County, NE",Arthur County,102300,92.9,44511,616,1115,95.8,460,254,05000US31005,3100599999,31005
NE,"Banner County, NE",Banner County,129200,92.9,51049,521,965,95.8,690,369,05000US31007,3100799999,31007
NE,"Blaine County, NE",Blaine County,106500,92.9,48974,511,947,95.8,478,326,05000US31009,3100999999,31009
NE,"Boone County, NE",Boone County,104400,92.9,52844,569,889,95.8,5505,2649,05000US31011,3101199999,31011
NE,"Box Butte County, NE",Box Butte County,99500,92.9,56537,547,924,95.8,11308,5478,05000US31013,3101399999,31013
NE,"Boyd County, NE",Boyd County,56200,92.9,41461,491,1045,95.8,2099,1390,05000US31015,3101599999,31015
NE,"Brown County, NE",Brown County,80100,92.9,44709,541,979,95.8,3145,1865,05000US31017,3101799999,31017
NE,"Buffalo County, NE",Buffalo County,155900,92.9,57036,581,1185,95.8,46102,19064,05000US31019,3101999999,31019
NE,"Burt County, NE",Burt County,90500,92.9,51054,535,990,95.8,6858,3467,05000US31021,3102199999,31021
NE,"Butler County, NE",Butler County,108200,92.9,55285,491,889,95.8,8395,4053,05000US31023,3102399999,31023
NE,"Cass County, NE",Cass County,160900,92.9,63707,792,1467,95.8,25241,11117,05000US31025,3102599999,31025
NE,"Cedar County, NE",Cedar County,110500,92.9,53864,491,949,95.8,8852,4148,05000US31027,3102799999,31027
NE,"Chase County, NE",Chase County,95900,92.9,51695,521,965,95.8,3966,1946,05000US31029,3102999999,31029
NE,"Cherry County, NE",Cherry County,122300,92.9,48933,561,979,95.8,5713,3157,05000US31031,3103199999,31031
NE,"Cheyenne County, NE",Cheyenne County,114300,92.9,52565,566,900,95.8,9998,4888,05000US31033,3103399999,31033
NE,"Clay County, NE",Clay County,82100,92.9,51712,569,956,95.8,6542,3001,05000US31035,3103599999,31035
NE,"Colfax County, NE",Colfax County,93100,92.9,50901,566,953,95.8,10515,4097,05000US31037,3103799999,31037
NE,"Cuming County, NE",Cuming County,109200,92.9,56419,506,935,95.8,9139,4204,05000US31039,3103999999,31039
NE,"Custer County, NE",Custer County,93000,92.9,47199,491,889,95.8,10939,5579,05000US31041,3104199999,31041
NE,"Dakota County, NE",Dakota County,108400,92.9,53332,638,1155,95.8,21006,7631,05000US31043,3104399999,31043
NE,"Dawes County, NE",Dawes County,104200,92.9,44496,529,980,95.8,9182,4252,05000US31045,3104599999,31045
NE,"Dawson County, NE",Dawson County,95600,92.9,51688,555,1050,95.8,24326,10123,05000US31047,3104799999,31047
NE,"Deuel County, NE",Deuel County,72900,92.9,48546,522,945,95.8,1941,1044,05000US31049,3104999999,31049
NE,"Dixon County, NE",Dixon County,86200,92.9,52436,638,1155,95.8,6000,2688,05000US31051,3105199999,31051
NE,"Dodge County, NE",Dodge County,114700,92.9,51704,581,1122,95.8,36691,16584,05000US31053,3105399999,31053
NE,"Douglas County, NE",Douglas County,149300,92.9,59226,792,1467,95.8,517110,219580,05000US31055,3105599999,31055
NE,"Dundy County, NE",Dundy County,70700,92.9,43459,521,965,95.8,2008,1125,05000US31057,3105799999,31057
NE,"Fillmore County, NE",Fillmore County,75000,92.9,53037,538,908,95.8,5890,2913,05000US31059,3105999999,31059
NE,"Franklin County, NE",Franklin County,60400,92.9,45456,499,1150,95.8,3225,1734,05000US31061,3106199999,31061
NE,"Frontier County, NE",Frontier County,95000,92.9,55089,522,945,95.8,2756,1574,05000US31063,3106399999,31063
NE,"Furnas County, NE",Furnas County,62500,92.9,44219,491,906,95.8,4959,2721,05000US31065,3106599999,31065
NE,"Gage County, NE",Gage County,108000,92.9,44166,527,1057,95.8,22311,10446,05000US31067,3106799999,31067
NE,"Garden County, NE",Garden County,83100,92.9,38701,491,889,95.8,2057,1314,05000US31069,3106999999,31069
NE,"Garfield County, NE",Garfield County,92400,92.9,44016,521,965,95.8,2049,1178,05000US31071,3107199999,31071
NE,"Gosper County, NE",Gosper County,113000,92.9,55373,491,1069,95.8,2044,1267,05000US31073,3107399999,31073
NE,"Grant County, NE",Grant County,52500,92.9,55830,521,965,95.8,614,391,05000US31075,3107599999,31075
NE,"Greeley County, NE",Greeley County,65600,92.9,45429,491,889,95.8,2538,1300,05000US31077,3107799999,31077
NE,"Hall County, NE",Hall County,128200,92.9,52315,598,1177,95.8,58607,23549,05000US31079,3107999999,31079
NE,"Hamilton County, NE",Hamilton County,123200,92.9,63996,559,1309,95.8,9124,3968,05000US31081,3108199999,31081
NE,"Harlan County, NE",Harlan County,84400,92.9,45626,491,889,95.8,3423,2375,05000US31083,3108399999,31083
NE,"Hayes County, NE",Hayes County,80500,92.9,46401,550,1019,95.8,967,511,05000US31085,3108599999,31085
NE,"Hitchcock County, NE",Hitchcock County,59000,92.9,43502,491,919,95.8,2908,1763,05000US31087,3108799999,31087
NE,"Holt County, NE",Holt County,96900,92.9,54055,547,1182,95.8,10435,5215,05000US31089,3108999999,31089
NE,"Hooker County, NE",Hooker County,77900,92.9,47526,521,965,95.8,736,431,05000US31091,3109199999,31091
NE,"Howard County, NE",Howard County,115100,92.9,54803,504,914,95.8,6274,2951,05000US31093,3109399999,31093
NE,"Jefferson County, NE",Jefferson County,76900,92.9,47750,491,909,95.8,7547,3918,05000US31095,3109599999,31095
NE,"Johnson County, NE",Johnson County,80900,92.9,47592,491,889,95.8,5217,2191,05000US31097,3109799999,31097
NE,"Kearney County, NE",Kearney County,119000,92.9,66321,625,1069,95.8,6489,2886,05000US31099,3109999999,31099
NE,"Keith County, NE",Keith County,104600,92.9,46431,508,919,95.8,8368,5424,05000US31101,3110199999,31101
NE,"Keya Paha County, NE",Keya Paha County,79000,92.9,47282,705,1306,95.8,824,549,05000US31103,3110399999,31103
NE,"Kimball County, NE",Kimball County,83000,92.9,45091,536,971,95.8,3821,1963,05000US31105,3110599999,31105
NE,"Knox County, NE",Knox County,84500,92.9,46647,569,1035,95.8,8701,4788,05000US31107,3110799999,31107
NE,"Lancaster County, NE",Lancaster County,157000,92.9,58873,680,1526,95.8,285407,120875,05000US31109,3110999999,31109
NE,"Lincoln County, NE",Lincoln County,119600,92.9,57445,535,968,95.8,36288,16583,05000US31111,3111199999,31111
NE,"Logan County, NE",Logan County,116500,92.9,50979,491,909,95.8,763,395,05000US31113,3111399999,31113
NE,"Loup County, NE",Loup County,119500,92.9,47918,491,909,95.8,632,426,05000US31115,3111599999,31115
NE,"McPherson County, NE",McPherson County,147900,92.9,49265,521,965,95.8,539,283,05000US31117,3111799999,31117
NE,"Madison County, NE",Madison County,121900,92.9,49625,553,1060,95.8,34876,15014,05000US31119,3111999999,31119
NE,"Merrick County, NE",Merrick County,88300,92.9,52112,561,977,95.8,7845,3698,05000US31121,3112199999,31121
NE,"Morrill County, NE",Morrill County,84700,92.9,44398,593,971,95.8,5042,2442,05000US31123,3112399999,31123
NE,"Nance County, NE",Nance County,81600,92.9,47579,569,1011,95.8,3735,1801,05000US31125,3112599999,31125
NE,"Nemaha County, NE",Nemaha County,109200,92.9,49242,535,996,95.8,7248,3498,05000US31127,3112799999,31127
NE,"Nuckolls County, NE",Nuckolls County,56700,92.9,41840,569,889,95.8,4500,2465,05000US31129,3112999999,31129
NE,"Otoe County, NE",Otoe County,124100,92.9,55030,524,1219,95.8,15740,7025,05000US31131,3113199999,31131
NE,"Pawnee County, NE",Pawnee County,65900,92.9,42389,491,909,95.8,2773,1588,05000US31133,3113399999,31133
NE,"Perkins County, NE",Perkins County,99400,92.9,59732,491,1124,95.8,2970,1450,05000US31135,3113599999,31135
NE,"Phelps County, NE",Phelps County,114300,92.9,57432,519,1015,95.8,9188,4175,05000US31137,3113799999,31137
NE,"Pierce County, NE",Pierce County,96900,92.9,55586,569,899,95.8,7266,3222,05000US31139,3113999999,31139
NE,"Platte County, NE",Platte County,131200,92.9,59288,562,1073,95.8,32237,13378,05000US31141,3114199999,31141
NE,"Polk County, NE",Polk County,102300,92.9,53881,494,889,95.8,5406,2731,05000US31143,3114399999,31143
NE,"Red Willow County, NE",Red Willow County,88400,92.9,48783,491,889,95.8,11055,5267,05000US31145,3114599999,31145
NE,"Richardson County, NE",Richardson County,71300,92.9,45256,569,929,95.8,8363,4393,05000US31147,3114799999,31147
NE,"Rock County, NE",Rock County,67100,92.9,48802,491,909,95.8,1526,912,05000US31149,3114999999,31149
NE,"Saline County, NE",Saline County,99100,92.9,51222,589,1126,95.8,14200,5762,05000US31151,3115199999,31151
NE,"Sarpy County, NE",Sarpy County,167600,92.9,74374,792,1467,95.8,158840,61938,05000US31153,3115399999,31153
NE,"Saunders County, NE",Saunders County,155700,92.9,66330,631,1478,95.8,20780,9221,05000US31155,3115599999,31155
NE,"Scotts Bluff County, NE",Scotts Bluff County,111200,92.9,46641,547,1115,95.8,36970,16408,05000US31157,3115799999,31157
NE,"Seward County, NE",Seward County,154200,92.9,66102,590,1293,95.8,16750,6875,05000US31159,3115999999,31159
NE,"Sheridan County, NE",Sheridan County,78900,92.9,41128,561,889,95.8,5469,2936,05000US31161,3116199999,31161
NE,"Sherman County, NE",Sherman County,84900,92.9,43657,506,1002,95.8,3152,1941,05000US31163,3116399999,31163
NE,"Sioux County, NE",Sioux County,97500,92.9,48891,491,909,95.8,1311,815,05000US31165,3116599999,31165
NE,"Stanton County, NE",Stanton County,111200,92.9,57857,494,1060,95.8,6129,2633,05000US31167,3116799999,31167
NE,"Thayer County, NE",Thayer County,68900,92.9,48668,510,956,95.8,5228,2731,05000US31169,3116999999,31169
NE,"Thomas County, NE",Thomas County,103700,92.9,49449,521,965,95.8,647,402,05000US31171,3117199999,31171
NE,"Thurston County, NE",Thurston County,75600,92.9,43737,491,889,95.8,6940,2408,05000US31173,3117399999,31173
NE,"Valley County, NE",Valley County,89900,92.9,43405,491,909,95.8,4260,2273,05000US31175,3117599999,31175
NE,"Washington County, NE",Washington County,178000,92.9,70727,792,1467,95.8,20234,8301,05000US31177,3117799999,31177
NE,"Wayne County, NE",Wayne County,129100,92.9,52764,491,1150,95.8,9595,3776,05000US31179,3117999999,31179
NE,"Webster County, NE",Webster County,77900,92.9,41616,491,889,95.8,3812,1912,05000US31181,3118199999,31181
NE,"Wheeler County, NE",Wheeler County,100500,92.9,46838,521,965,95.8,818,576,05000US31183,3118399999,31183
NE,"York County, NE",York County,120800,92.9,53960,558,1052,95.8,13665,6231,05000US31185,3118599999,31185
NV,"Churchill County, NV",Churchill County,157800,104.7,50292,737,1398,101.4,24877,10826,05000US32001,3200199999,32001
NV,"Clark County, NV",Clark County,186700,104.7,54455,833,1812,101.4,1951269,840343,05000US32003,3200399999,32003
NV,"Douglas County, NV",Douglas County,282500,104.7,61988,817,1878,101.4,46997,23671,05000US32005,3200599999,32005
NV,"Elko County, NV",Elko County,197500,104.7,70242,762,1560,101.4,48818,19566,05000US32007,3200799999,32007
NV,"Esmeralda County, NV",Esmeralda County,77900,104.7,48693,575,1121,101.4,783,850,05000US32009,3200999999,32009
NV,"Eureka County, NV",Eureka County,93800,104.7,67590,709,1517,101.4,1987,1076,05000US32011,3201199999,32011
NV,"Humboldt County, NV",Humboldt County,165100,104.7,68999,752,1354,101.4,16528,7123,05000US32013,3201399999,32013
NV,"Lander County, NV",Lander County,128200,104.7,71814,863,1847,101.4,5775,2575,05000US32015,3201599999,32015
NV,"Lincoln County, NV",Lincoln County,130700,104.7,49874,638,1179,101.4,5345,2730,05000US32017,3201799999,32017
NV,"Lyon County, NV",Lyon County,143200,104.7,51344,702,1643,101.4,51980,22547,05000US32019,3201999999,32019
NV,"Mineral County, NV",Mineral County,85200,104.7,41892,547,1170,101.4,4772,2830,05000US32021,3202199999,32021
NV,"Nye County, NV",Nye County,109100,104.7,48001,709,1471,101.4,43946,22350,05000US32023,3202399999,32023
NV,"Pershing County, NV",Pershing County,105100,104.7,56984,524,1121,101.4,6753,2464,05000US32027,3202799999,32027
NV,"Storey County, NV",Storey County,192700,104.7,60066,811,1844,101.4,4010,1990,05000US32029,3202999999,32029
NV,"Washoe County, NV",Washoe County,236900,104.7,58253,811,1844,101.4,421407,184841,05000US32031,3203199999,32031
NV,"White Pine County, NV",White Pine County,127100,104.7,54832,845,1472,101.4,10030,4498,05000US32033,3203399999,32033
NH,"Belknap County, NH",Belknap County,219200,115,57779,880,1551,114,3567,1845,05000US33001,3300177060,33001
NH,"Carroll County, NH",Carroll County,227300,115,56836,882,1745,114,6269,4443,05000US33003,3300386420,33003
NH,"Cheshire County, NH",Cheshire County,187300,115,57286,926,1732,114,4341,1932,05000US33005,3300585540,33005
NH,"Coos County, NH",Coos County,122000,115,45127,731,1290,114,2306,1339,05000US33007,3300784420,33007
NH,"Grafton County, NH",Grafton County,214100,115,60335,885,1870,114,1374,1421,05000US33009,3300987060,33009
NH,"Hillsborough County, NH",Hillsborough County,248500,115,75997,890,1831,114,224,137,05000US33011,3301185940,33011
NH,"Merrimack County, NH",Merrimack County,225200,115,69320,939,1804,114,1358,659,05000US33013,3301384900,33013
NH,"Rockingham County, NH",Rockingham County,288300,115,82016,986,1716,114,13592,5164,05000US33015,3301585780,33015
NH,"Strafford County, NH",Strafford County,214000,115,69467,1005,2083,114,3991,1784,05000US33017,3301773860,33017
NH,"Sullivan County, NH",Sullivan County,171800,115,58021,808,1600,114,1123,1093,05000US33019,3301978980,33019
NJ,"Atlantic County, NJ",Atlantic County,222200,121.9,55672,1090,2120,105.8,274549,126647,05000US34001,3400199999,34001
NJ,"Bergen County, NJ",Bergen County,443400,121.9,93205,1439,2562,105.8,905116,352388,05000US34003,3400399999,34003
NJ,"Burlington County, NJ",Burlington County,245000,121.9,80081,1047,1787,105.8,448734,175615,05000US34005,3400599999,34005
NJ,"Camden County, NJ",Camden County,193500,121.9,65838,1047,1787,105.8,513657,204943,05000US34007,3400799999,34007
NJ,"Cape May County, NJ",Cape May County,296100,121.9,59181,1005,2018,105.8,97265,98309,05000US34009,3400999999,34009
NJ,"Cumberland County, NJ",Cumberland County,161900,121.9,48867,925,1888,105.8,156898,55834,05000US34011,3401199999,34011
NJ,"Essex County, NJ",Essex County,356300,121.9,54879,1159,2090,105.8,783969,312954,05000US34013,3401399999,34013
NJ,"Gloucester County, NJ",Gloucester County,213200,121.9,79332,1047,1787,105.8,288288,109796,05000US34015,3401599999,34015
NJ,"Hudson County, NJ",Hudson County,341300,121.9,63157,1463,2381,105.8,634266,270335,05000US34017,3401799999,34017
NJ,"Hunterdon County, NJ",Hunterdon County,389500,121.9,113336,1350,2634,105.8,128349,49487,05000US34019,3401999999,34019
NJ,"Mercer County, NJ",Mercer County,277400,121.9,76988,1155,2164,105.8,366513,143169,05000US34021,3402199999,34021
NJ,"Middlesex County, NJ",Middlesex County,324500,121.9,82183,1350,2634,105.8,809858,294800,05000US34023,3402399999,34023
NJ,"Monmouth County, NJ",Monmouth County,387500,121.9,89968,1199,2405,105.8,630380,258410,05000US34025,3402599999,34025
NJ,"Morris County, NJ",Morris County,428900,121.9,107019,1159,2090,105.8,492276,189842,05000US34027,3402799999,34027
NJ,"Ocean County, NJ",Ocean County,264200,121.9,62276,1199,2405,105.8,576567,278052,05000US34029,3402999999,34029
NJ,"Passaic County, NJ",Passaic County,333400,121.9,61517,1439,2562,105.8,501226,175966,05000US34031,3403199999,34031
NJ,"Salem County, NJ",Salem County,186200,121.9,56071,1047,1787,105.8,66083,27417,05000US34033,3403399999,34033
NJ,"Somerset County, NJ",Somerset County,404100,121.9,104668,1350,2634,105.8,323444,123127,05000US34035,3403599999,34035
NJ,"Sussex County, NJ",Sussex County,265600,121.9,87549,1159,2090,105.8,149265,62057,05000US34037,3403799999,34037
NJ,"Union County, NJ",Union County,347500,121.9,71801,1159,2090,105.8,536499,199489,05000US34039,3403999999,34039
NJ,"Warren County, NJ",Warren County,254400,121.9,74834,1092,1940,105.8,108692,44925,05000US34041,3404199999,34041
NM,"Bernalillo County, NM",Bernalillo County,186500,94.9,50599,760,1626,93.2,662564,284234,05000US35001,3500199999,35001
NM,"Catron County, NM",Catron County,161200,94.9,34868,542,1128,93.2,3725,3289,05000US35003,3500399999,35003
NM,"Chaves County, NM",Chaves County,102400,94.9,40573,587,1276,93.2,65645,26697,05000US35005,3500599999,35005
NM,"Cibola County, NM",Cibola County,86900,94.9,36651,531,1080,93.2,27213,11101,05000US35006,3500699999,35006
NM,"Colfax County, NM",Colfax County,110600,94.9,38426,543,1047,93.2,13750,10023,05000US35007,3500799999,35007
NM,"Curry County, NM",Curry County,125900,94.9,43450,650,1447,93.2,48376,20062,05000US35009,3500999999,35009
NM,"De Baca County, NM",De Baca County,70000,94.9,32820,602,1253,93.2,2022,1344,05000US35011,3501199999,35011
NM,"Eddy County, NM",Eddy County,134100,94.9,57287,641,1386,93.2,53829,22585,05000US35015,3501599999,35015
NM,"Grant County, NM",Grant County,135000,94.9,39750,619,1077,93.2,29514,14693,05000US35017,3501799999,35017
